"      cube"

"Time      "	"ORIENT_REF_MARKER_euler_par_1.Q"	"ORIENT_REF_MARKER_euler_par_2.Q"	"ORIENT_REF_MARKER_euler_par_3.Q"	"ORIENT_REF_MARKER_euler_par_4.Q"	"REF_MARKER_acl_x.Q"	"REF_MARKER_acl_y.Q"	"REF_MARKER_acl_z.Q"	"REF_MARKER_angacl_x.Q"	"REF_MARKER_angacl_y.Q"	"REF_MARKER_angacl_z.Q"	"REF_MARKER_angvel_x.Q"	"REF_MARKER_angvel_y.Q"	"REF_MARKER_angvel_z.Q"	"REF_MARKER_force_x.Q"	"REF_MARKER_force_y.Q"	"REF_MARKER_force_z.Q"	"J4_f_x.Q  "	"J4_f_y.Q  "	"J4_f_z.Q  "	"J5_fx.Q   "	"J5_fy.Q   "	"J5_fz.Q   "	"J6_fx.Q   "	"J6_fy.Q   "	"J6_fz.Q   "	"SFORCE_1.FX"	"SFORCE_1.FY"	"SFORCE_1.FZ"
6.199609e+00	9.999989e-01	9.356289e-04	1.032673e-03	5.967512e-04	5.985862e-05	-4.710475e-04	-4.893360e-04	-9.697227e-04	-2.594913e-02	5.683939e-04	5.660821e-05	-5.410273e-03	5.683939e-04	-1.509488e+02	3.241459e+04	-3.214088e+04	-1.509488e+02	3.241459e+04	-3.214088e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681218e-15	1.246560e-19	1.255263e-19
6.215264e+00	9.999989e-01	9.359783e-04	9.880482e-04	6.041467e-04	-2.936141e-03	-4.916168e-04	-4.959828e-04	-1.039663e-03	-1.850236e-02	9.501540e-04	4.029765e-05	-5.699939e-03	9.501540e-04	-1.561749e+02	3.241444e+04	-3.214078e+04	-1.561749e+02	3.241444e+04	-3.214078e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849949e-15	9.442545e-15	9.952625e-15
6.230920e+00	9.999989e-01	9.361984e-04	9.420931e-04	6.142802e-04	-5.765761e-03	-5.004376e-04	-4.900845e-04	-1.080936e-03	-1.083511e-02	1.300073e-03	2.334283e-05	-5.869569e-03	1.300073e-03	-1.612013e+02	3.241431e+04	-3.214067e+04	-1.612013e+02	3.241431e+04	-3.214067e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681215e-15	-1.078209e-19	-5.251841e-20
6.246575e+00	9.999990e-01	9.362867e-04	8.957551e-04	6.268431e-04	-8.380761e-03	-4.982143e-04	-4.727893e-04	-1.093204e-03	-3.105393e-03	1.610469e-03	6.199321e-06	-5.918186e-03	1.610469e-03	-1.659385e+02	3.241422e+04	-3.214056e+04	-1.659385e+02	3.241422e+04	-3.214056e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849952e-15	-9.442761e-15	-9.952730e-15
6.262231e+00	9.999990e-01	9.362442e-04	8.499703e-04	6.414758e-04	-1.073907e-02	-4.857280e-04	-4.453751e-04	-1.076888e-03	4.530697e-03	1.874795e-03	-1.068421e-05	-5.847255e-03	1.874795e-03	-1.703056e+02	3.241416e+04	-3.214044e+04	-1.703056e+02	3.241416e+04	-3.214044e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681212e-15	8.156281e-20	-2.172328e-20
6.277886e+00	9.999990e-01	9.360754e-04	8.056448e-04	6.577771e-04	-1.280533e-02	-4.637806e-04	-4.091628e-04	-1.033132e-03	1.192209e-02	2.087769e-03	-2.687741e-05	-5.660608e-03	2.087769e-03	-1.742320e+02	3.241414e+04	-3.214033e+04	-1.742320e+02	3.241414e+04	-3.214033e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849954e-15	9.442924e-15	9.952687e-15
6.293542e+00	9.999990e-01	9.357879e-04	7.636375e-04	6.753152e-04	-1.455131e-02	-4.331593e-04	-3.654491e-04	-9.637531e-04	1.892567e-02	2.245470e-03	-4.197882e-05	-5.364315e-03	2.245470e-03	-1.776581e+02	3.241416e+04	-3.214023e+04	-1.776581e+02	3.241416e+04	-3.214023e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681210e-15	-4.880904e-20	9.128977e-20
6.309198e+00	9.999991e-01	9.353920e-04	7.247432e-04	6.936384e-04	-1.595612e-02	-3.946225e-04	-3.154619e-04	-8.711694e-04	2.540895e-02	2.345403e-03	-5.562532e-05	-4.966523e-03	2.345403e-03	-1.805360e+02	3.241422e+04	-3.214013e+04	-1.805360e+02	3.241422e+04	-3.214013e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849955e-15	-9.443022e-15	-9.952504e-15
6.324853e+00	9.999991e-01	9.349008e-04	6.896784e-04	7.122872e-04	-1.700629e-02	-3.489056e-04	-2.603390e-04	-7.583258e-04	3.125255e-02	2.386522e-03	-6.750029e-05	-4.477247e-03	2.386522e-03	-1.828298e+02	3.241431e+04	-3.214005e+04	-1.828298e+02	3.241431e+04	-3.214005e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681209e-15	1.296514e-20	-1.508765e-19
6.340509e+00	9.999991e-01	9.343294e-04	6.590687e-04	7.308048e-04	-1.769570e-02	-2.967451e-04	-2.011302e-04	-6.286029e-04	3.635233e-02	2.369224e-03	-7.734044e-05	-3.908130e-03	2.369224e-03	-1.845161e+02	3.241443e+04	-3.213998e+04	-1.845161e+02	3.241443e+04	-3.213998e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849956e-15	9.443048e-15	9.952202e-15
6.356164e+00	9.999991e-01	9.336946e-04	6.334375e-04	7.487485e-04	-1.802536e-02	-2.389138e-04	-1.388175e-04	-4.857216e-04	4.062111e-02	2.295303e-03	-8.494096e-05	-3.272183e-03	2.295303e-03	-1.855840e+02	3.241458e+04	-3.213993e+04	-1.855840e+02	3.241458e+04	-3.213993e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681208e-15	2.243061e-20	1.961780e-19
6.371820e+00	9.999991e-01	9.330144e-04	6.131981e-04	7.656997e-04	-1.800309e-02	-1.762628e-04	-7.434840e-05	-3.336429e-04	4.399015e-02	2.167874e-03	-9.015922e-05	-2.583492e-03	2.167874e-03	-1.860345e+02	3.241475e+04	-3.213989e+04	-1.860345e+02	3.241475e+04	-3.213989e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849956e-15	-9.443003e-15	-9.951810e-15
6.387476e+00	9.999991e-01	9.323076e-04	5.986475e-04	7.812738e-04	-1.764302e-02	-1.097636e-04	-8.677354e-06	-1.764646e-04	4.641010e-02	1.991269e-03	-9.291677e-05	-1.856916e-03	1.991269e-03	-1.858800e+02	3.241494e+04	-3.213987e+04	-1.858800e+02	3.241494e+04	-3.213987e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681208e-15	-5.404878e-20	-2.241885e-19
6.403131e+00	9.999991e-01	9.315930e-04	5.899626e-04	7.951284e-04	-1.696508e-02	-4.054185e-05	5.719427e-05	-1.831818e-05	4.785161e-02	1.770898e-03	-9.319975e-05	-1.107771e-03	1.770898e-03	-1.851442e+02	3.241514e+04	-3.213986e+04	-1.851442e+02	3.241514e+04	-3.213986e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849956e-15	9.442895e-15	9.951362e-15
6.418787e+00	9.999991e-01	9.308893e-04	5.871994e-04	8.069704e-04	-1.599432e-02	3.010025e-05	1.221842e-04	1.367331e-04	4.830555e-02	1.513098e-03	-9.105769e-05	-3.515203e-04	1.513098e-03	-1.838605e+02	3.241534e+04	-3.213987e+04	-1.838605e+02	3.241534e+04	-3.213987e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681209e-15	7.907414e-20	2.333868e-19
6.434442e+00	9.999991e-01	9.302146e-04	5.902940e-04	8.165624e-04	-1.476024e-02	1.006798e-04	1.851081e-04	2.847914e-04	4.778272e-02	1.224960e-03	-8.660089e-05	3.965454e-04	1.224960e-03	-1.820714e+02	3.241555e+04	-3.213988e+04	-1.820714e+02	3.241555e+04	-3.213988e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849955e-15	-9.442737e-15	-9.950895e-15
6.450098e+00	9.999990e-01	9.295855e-04	5.990665e-04	8.237266e-04	-1.329598e-02	1.695493e-04	2.446753e-04	4.222172e-04	4.631327e-02	9.141327e-04	-7.999626e-05	1.121606e-03	9.141327e-04	-1.798273e+02	3.241574e+04	-3.213990e+04	-1.798273e+02	3.241574e+04	-3.213990e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681209e-15	-9.544775e-20	-2.237972e-19
6.465753e+00	9.999990e-01	9.290173e-04	6.132269e-04	8.283478e-04	-1.163761e-02	2.349335e-04	2.995040e-04	5.457135e-04	4.394571e-02	5.886334e-04	-7.146198e-05	1.809601e-03	5.886334e-04	-1.771852e+02	3.241592e+04	-3.213993e+04	-1.771852e+02	3.241592e+04	-3.213993e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849954e-15	9.442546e-15	9.950447e-15
6.481409e+00	9.999990e-01	9.285232e-04	6.323831e-04	8.303748e-04	-9.823237e-03	2.949869e-04	3.481563e-04	6.524020e-04	4.074554e-02	2.566415e-04	-6.126092e-05	2.447496e-03	2.566415e-04	-1.742073e+02	3.241608e+04	-3.213997e+04	-1.742073e+02	3.241608e+04	-3.213997e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681210e-15	1.020260e-19	1.969257e-19
6.497065e+00	9.999990e-01	9.281141e-04	6.560508e-04	8.298201e-04	-7.892268e-03	3.478676e-04	3.891915e-04	7.398875e-04	3.679364e-02	-7.370058e-05	-4.969314e-05	3.023521e-03	-7.370058e-05	-1.709601e+02	3.241622e+04	-3.214001e+04	-1.709601e+02	3.241622e+04	-3.214001e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849953e-15	-9.442342e-15	-9.950053e-15
6.512720e+00	9.999990e-01	9.277988e-04	6.836650e-04	8.267580e-04	-5.884591e-03	3.918243e-04	4.212337e-04	8.063113e-04	3.218428e-02	-3.944827e-04	-3.708754e-05	3.527384e-03	-3.944827e-04	-1.675123e+02	3.241634e+04	-3.214006e+04	-1.675123e+02	3.241634e+04	-3.214006e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681211e-15	-9.864576e-20	-1.555818e-19
6.528376e+00	9.999990e-01	9.275831e-04	7.145932e-04	8.213213e-04	-3.839827e-03	4.252877e-04	4.430489e-04	8.503900e-04	2.702304e-02	-6.982120e-04	-2.379294e-05	3.950446e-03	-6.982120e-04	-1.639341e+02	3.241642e+04	-3.214011e+04	-1.639341e+02	3.241642e+04	-3.214011e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849952e-15	9.442144e-15	9.949742e-15
6.544031e+00	9.999990e-01	9.274702e-04	7.481489e-04	8.136971e-04	-1.796618e-03	4.469629e-04	4.536261e-04	8.714402e-04	2.142439e-02	-9.779833e-04	-1.016877e-05	4.285857e-03	-9.779833e-04	-1.602955e+02	3.241648e+04	-3.214016e+04	-1.602955e+02	3.241648e+04	-3.214016e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681213e-15	8.609364e-20	1.036054e-19
6.559687e+00	9.999989e-01	9.274606e-04	7.836073e-04	8.041203e-04	2.080343e-04	4.559120e-04	4.522531e-04	8.693880e-04	1.550928e-02	-1.227632e-03	3.424322e-06	4.528664e-03	-1.227632e-03	-1.566653e+02	3.241651e+04	-3.214022e+04	-1.566653e+02	3.241651e+04	-3.214022e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849950e-15	-9.441972e-15	-9.949535e-15
6.575342e+00	9.999989e-01	9.275522e-04	8.202195e-04	7.928676e-04	2.139360e-03	4.516237e-04	4.385833e-04	8.447624e-04	9.402555e-03	-1.441863e-03	1.663389e-05	4.675866e-03	-1.441863e-03	-1.531095e+02	3.241651e+04	-3.214028e+04	-1.531095e+02	3.241651e+04	-3.214028e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681214e-15	-6.598726e-20	-4.552192e-20
6.590998e+00	9.999989e-01	9.277400e-04	8.572289e-04	7.802492e-04	3.965346e-03	4.340611e-04	4.126862e-04	7.986729e-04	3.230383e-03	-1.616360e-03	2.912466e-05	4.726440e-03	-1.616360e-03	-1.496908e+02	3.241649e+04	-3.214034e+04	-1.496908e+02	3.241649e+04	-3.214034e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849949e-15	9.441840e-15	9.949444e-15
6.606654e+00	9.999989e-01	9.280168e-04	8.938862e-04	7.666010e-04	5.657180e-03	4.036860e-04	3.750749e-04	7.327721e-04	-2.882292e-03	-1.747866e-03	4.058698e-05	4.681316e-03	-1.747866e-03	-1.464669e+02	3.241644e+04	-3.214041e+04	-1.464669e+02	3.241644e+04	-3.214041e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681216e-15	4.058317e-20	-1.384117e-20
6.622309e+00	9.999989e-01	9.283735e-04	9.294640e-04	7.522757e-04	7.189618e-03	3.614547e-04	3.267113e-04	6.492038e-04	-8.814237e-03	-1.834234e-03	5.074448e-05	4.543324e-03	-1.834234e-03	-1.434903e+02	3.241637e+04	-3.214047e+04	-1.434903e+02	3.241637e+04	-3.214047e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849947e-15	-9.441759e-15	-9.949472e-15
6.637965e+00	9.999988e-01	9.287986e-04	9.632712e-04	7.376338e-04	8.541263e-03	3.087876e-04	2.689839e-04	5.505376e-04	-1.445028e-02	-1.874456e-03	5.936071e-05	4.317096e-03	-1.874456e-03	-1.408071e+02	3.241629e+04	-3.214054e+04	-1.408071e+02	3.241629e+04	-3.214054e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681218e-15	-1.253324e-20	6.974793e-20
6.653620e+00	9.999988e-01	9.292794e-04	9.946663e-04	7.230350e-04	9.694769e-03	2.475113e-04	2.036610e-04	4.396928e-04	-1.968350e-02	-1.868656e-03	6.624469e-05	4.008940e-03	-1.868656e-03	-1.384568e+02	3.241619e+04	-3.214060e+04	-1.384568e+02	3.241619e+04	-3.214060e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849946e-15	9.441734e-15	9.949611e-15
6.669276e+00	9.999988e-01	9.298021e-04	1.023069e-03	7.088295e-04	1.063696e-02	1.797784e-04	1.328207e-04	3.198536e-04	-2.441719e-02	-1.818066e-03	7.125502e-05	3.626675e-03	-1.818066e-03	-1.364715e+02	3.241607e+04	-3.214067e+04	-1.364715e+02	3.241607e+04	-3.214067e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681220e-15	-1.538502e-20	-1.179240e-19
6.684932e+00	9.999988e-01	9.303519e-04	1.047970e-03	6.953494e-04	1.135885e-02	1.079693e-04	5.876245e-05	1.943771e-04	-2.856661e-02	-1.724962e-03	7.430270e-05	3.179448e-03	-1.724962e-03	-1.348757e+02	3.241595e+04	-3.214073e+04	-1.348757e+02	3.241595e+04	-3.214073e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849944e-15	-9.441765e-15	-9.949847e-15
6.700587e+00	9.999988e-01	9.309139e-04	1.068941e-03	6.829018e-04	1.185565e-02	3.458283e-05	-1.609378e-05	6.669861e-05	-3.206041e-02	-1.592593e-03	7.535242e-05	2.677523e-03	-1.592593e-03	-1.336864e+02	3.241583e+04	-3.214079e+04	-1.336864e+02	3.241583e+04	-3.214079e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681222e-15	4.053741e-20	1.548754e-19
6.716243e+00	9.999988e-01	9.314729e-04	1.085641e-03	6.717616e-04	1.212662e-02	-3.787884e-05	-8.931587e-05	-5.976419e-05	-3.484183e-02	-1.425074e-03	7.442234e-05	2.132054e-03	-1.425074e-03	-1.329126e+02	3.241570e+04	-3.214084e+04	-1.329126e+02	3.241570e+04	-3.214084e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849943e-15	9.441846e-15	9.950157e-15
6.731898e+00	9.999987e-01	9.320145e-04	1.097821e-03	6.621656e-04	1.217492e-02	-1.070219e-04	-1.585669e-04	-1.817043e-04	-3.686950e-02	-1.227266e-03	7.158245e-05	1.554841e-03	-1.227266e-03	-1.325559e+02	3.241557e+04	-3.214088e+04	-1.325559e+02	3.241557e+04	-3.214088e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681223e-15	-6.067557e-20	-1.781333e-19
6.747554e+00	9.999987e-01	9.325250e-04	1.105328e-03	6.543078e-04	1.200740e-02	-1.706641e-04	-2.217058e-04	-2.960139e-04	-3.811797e-02	-1.004647e-03	6.695151e-05	9.580818e-04	-1.004647e-03	-1.326103e+02	3.241545e+04	-3.214091e+04	-1.326103e+02	3.241545e+04	-3.214091e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849943e-15	-9.441967e-15	-9.950513e-15
6.763209e+00	9.999987e-01	9.329916e-04	1.108106e-03	6.483361e-04	1.163430e-02	-2.269224e-04	-2.768752e-04	-3.998642e-04	-3.857793e-02	-7.631572e-04	6.069275e-05	3.541218e-04	-7.631572e-04	-1.330631e+02	3.241534e+04	-3.214094e+04	-1.330631e+02	3.241534e+04	-3.214094e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681223e-15	7.413152e-20	1.864078e-19
6.778865e+00	9.999987e-01	9.334034e-04	1.106194e-03	6.443491e-04	1.106895e-02	-2.742811e-04	-3.225708e-04	-4.907765e-04	-3.825601e-02	-5.090530e-04	5.300839e-05	-2.447983e-04	-5.090530e-04	-1.338946e+02	3.241524e+04	-3.214095e+04	-1.338946e+02	3.241524e+04	-3.214095e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849943e-15	9.442115e-15	9.950886e-15
6.794521e+00	9.999988e-01	9.337509e-04	1.099724e-03	6.423955e-04	1.032742e-02	-3.116370e-04	-3.576908e-04	-5.666800e-04	-3.717437e-02	-2.487436e-04	4.413333e-05	-8.267846e-04	-2.487436e-04	-1.350795e+02	3.241515e+04	-3.214095e+04	-1.350795e+02	3.241515e+04	-3.214095e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681223e-15	-7.994791e-20	-1.796420e-19
6.810176e+00	9.999988e-01	9.340266e-04	1.088918e-03	6.424741e-04	9.428125e-03	-3.383203e-04	-3.815603e-04	-6.259575e-04	-3.536993e-02	1.136484e-05	3.432801e-05	-1.380521e-03	1.136484e-05	-1.365868e+02	3.241507e+04	-3.214094e+04	-1.365868e+02	3.241507e+04	-3.214094e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849944e-15	-9.442275e-15	-9.951245e-15
6.825832e+00	9.999988e-01	9.342253e-04	1.074079e-03	6.445346e-04	8.391453e-03	-3.540912e-04	-3.939342e-04	-6.674757e-04	-3.289335e-02	2.650233e-04	2.387079e-05	-1.895486e-03	2.650233e-04	-1.383810e+02	3.241500e+04	-3.214092e+04	-1.383810e+02	3.241500e+04	-3.214092e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681223e-15	7.793494e-20	1.589679e-19
6.841487e+00	9.999988e-01	9.343435e-04	1.055585e-03	6.484803e-04	7.239342e-03	-3.591146e-04	-3.949770e-04	-6.906023e-04	-2.980771e-02	5.062867e-04	1.305012e-05	-2.362143e-03	5.062867e-04	-1.404225e+02	3.241496e+04	-3.214088e+04	-1.404225e+02	3.241496e+04	-3.214088e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849945e-15	9.442431e-15	9.951563e-15
6.857143e+00	9.999988e-01	9.343804e-04	1.033880e-03	6.541715e-04	5.994873e-03	-3.539160e-04	-3.852238e-04	-6.952074e-04	-2.618703e-02	7.296501e-04	2.156582e-06	-2.772116e-03	7.296501e-04	-1.426688e+02	3.241492e+04	-3.214084e+04	-1.426688e+02	3.241492e+04	-3.214084e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681222e-15	-6.865207e-20	-1.265698e-19
6.872798e+00	9.999988e-01	9.343370e-04	1.009463e-03	6.614300e-04	4.681853e-03	-3.393234e-04	-3.655271e-04	-6.816514e-04	-2.211454e-02	9.301699e-04	-8.524828e-06	-3.118332e-03	9.301699e-04	-1.450749e+02	3.241491e+04	-3.214079e+04	-1.450749e+02	3.241491e+04	-3.214079e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849947e-15	-9.442569e-15	-9.951816e-15
6.888454e+00	9.999989e-01	9.342165e-04	9.828788e-04	6.700438e-04	3.324412e-03	-3.163991e-04	-3.369920e-04	-6.507605e-04	-1.768087e-02	1.103570e-03	-1.872205e-05	-3.395136e-03	1.103570e-03	-1.475942e+02	3.241491e+04	-3.214073e+04	-1.475942e+02	3.241491e+04	-3.214073e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681220e-15	5.331972e-20	8.546989e-20
6.904110e+00	9.999989e-01	9.340241e-04	9.547023e-04	6.797737e-04	1.946619e-03	-2.863684e-04	-3.009073e-04	-6.037896e-04	-1.298204e-02	1.246328e-03	-2.818275e-05	-3.598377e-03	1.246328e-03	-1.501797e+02	3.241493e+04	-3.214067e+04	-1.501797e+02	3.241493e+04	-3.214067e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849948e-15	9.442675e-15	9.951987e-15
6.919765e+00	9.999989e-01	9.337666e-04	9.255301e-04	6.903592e-04	5.721019e-04	-2.505493e-04	-2.586753e-04	-5.423762e-04	-8.117470e-03	1.355744e-03	-3.668034e-05	-3.725461e-03	1.355744e-03	-1.527843e+02	3.241497e+04	-3.214060e+04	-1.527843e+02	3.241497e+04	-3.214060e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681219e-15	-3.367274e-20	-3.925710e-20
6.935421e+00	9.999989e-01	9.334524e-04	8.959666e-04	7.015255e-04	-7.762994e-04	-2.102876e-04	-2.117470e-04	-4.684850e-04	-3.187913e-03	1.429983e-03	-4.401913e-05	-3.775369e-03	1.429983e-03	-1.553619e+02	3.241502e+04	-3.214053e+04	-1.553619e+02	3.241502e+04	-3.214053e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849950e-15	-9.442743e-15	-9.952066e-15
6.951076e+00	9.999989e-01	9.330913e-04	8.666120e-04	7.129904e-04	-2.076855e-03	-1.669016e-04	-1.615643e-04	-3.843474e-04	1.706609e-03	1.468100e-03	-5.003855e-05	-3.748651e-03	1.468100e-03	-1.578679e+02	3.241508e+04	-3.214046e+04	-1.578679e+02	3.241508e+04	-3.214046e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681217e-15	1.177201e-20	-8.218547e-21
6.966732e+00	9.999990e-01	9.326938e-04	8.380501e-04	7.244714e-04	-3.309243e-03	-1.216390e-04	-1.095127e-04	-2.923954e-04	6.468773e-03	1.470042e-03	-5.461629e-05	-3.647379e-03	1.470042e-03	-1.602604e+02	3.241515e+04	-3.214039e+04	-1.602604e+02	3.241515e+04	-3.214039e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849951e-15	9.442766e-15	9.952049e-15
6.982387e+00	9.999990e-01	9.322712e-04	8.108371e-04	7.356920e-04	-4.454808e-03	-7.564637e-05	-5.688714e-05	-1.951937e-04	1.100586e-02	1.436626e-03	-5.767036e-05	-3.475076e-03	1.436626e-03	-1.625001e+02	3.241523e+04	-3.214033e+04	-1.625001e+02	3.241523e+04	-3.214033e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681216e-15	1.020601e-20	5.316015e-20
6.998043e+00	9.999990e-01	9.318351e-04	7.854913e-04	7.463889e-04	-5.496795e-03	-2.995240e-05	-4.869275e-06	-9.537077e-05	1.523151e-02	1.369500e-03	-5.916006e-05	-3.236618e-03	1.369500e-03	-1.645513e+02	3.241532e+04	-3.214027e+04	-1.645513e+02	3.241532e+04	-3.214027e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.849952e-15	-9.442746e-15	-9.951943e-15
7.013699e+00	9.999990e-01	9.313974e-04	7.624828e-04	7.563176e-04	-6.420544e-03	1.453685e-05	4.548321e-05	4.449294e-06	1.906735e-02	1.271084e-03	-5.908590e-05	-2.938108e-03	1.271084e-03	-1.663826e+02	3.241541e+04	-3.214022e+04	-1.663826e+02	3.241541e+04	-3.214022e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.681215e-15	-3.018059e-20	-9.212146e-20
7.029354e+00	9.999990e-01	9.309693e-04	7.422258e-04	7.652579e-04	-7.213644e-03	5.703281e-05	9.323741e-05	1.017119e-04	2.244435e-02	1.144491e-03	-5.748844e-05	-2.586728e-03	1.144491e-03	-1.679669e+02	3.241550e+04	-3.214017e+04	-1.679669e+02	3.241550e+04	-3.214017e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.849953e-15	9.442685e-15	9.951759e-15
7.045010e+00	9.999990e-01	9.305619e-04	7.250709e-04	7.730187e-04	-7.866065e-03	9.685184e-05	1.375785e-04	1.939937e-04	2.530410e-02	9.934371e-04	-5.444620e-05	-2.190578e-03	9.934371e-04	-1.692818e+02	3.241558e+04	-3.214012e+04	-1.692818e+02	3.241558e+04	-3.214012e+04	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	-9.681214e-15	4.635912e-20	1.222650e-19
